,position,title,link,displayed_link,snippet,about_this_result,cached_page_link,related_results,related_pages_link,date,city,rich_snippet,missing,must_include,sitelinks,email,phone,contact_page,email_2,phone_2
79,32,photo grossesse lorient quimper et nouveau né femme enceinte,https://www.marine-croum-photographie.fr/photo-grossesse-lorient/,https://www.marine-croum-photographie.fr,"Marine Croum réalise photo de grossesse à Lorient, Quimper, Brest, le Morbihan, le Finistère, photo femme enceinte, naissance, nouveau né, bébé avec photo à ...","{'source': {'description': 'This result comes from www.marine-croum-photographie.fr', 'security': 'secure', 'icon': 'https://serpapi.com/searches/6187e8f93d6919e2af1eeed7/images/0901226f0c12cdd452b90746692795a2a7521a2798a0963f4aef8633e41b36d4a92289d44f07f2c02b2e77117488075a6edd98d80bb54af0.png'}, 'keywords': ['grossesse', 'naissance', 'brest'], 'related_keywords': ['photo', 'enceinte'], 'languages': ['English'], 'regions': ['the United States']}",https://webcache.googleusercontent.com/search?q=cache:gVBugoqlR7kJ:https://www.marine-croum-photographie.fr/photo-grossesse-lorient/+&cd=36&hl=en&ct=clnk&gl=us,,,,Brest,,,,,_no email found,06 65 00 74 70,https://www.marine-croum-photographie.fr/_no contact page found,_no email found,_no phone found
80,33,photographe grossesse ploumanach - Maeva,https://wideopen-photographies.com/2019/04/photographe-grossesse-ploumanach-maeva/,https://wideopen-photographies.com,Un voyage commence à germer au fond de moi. Moi je fantasme sur des séances sur l'ile de Bréhat ou encore du côté de Brest et Concarneau. Si ...,"{'source': {'description': 'This result comes from wideopen-photographies.com', 'security': 'secure', 'icon': 'https://serpapi.com/searches/6187e8f93d6919e2af1eeed7/images/0901226f0c12cdd452b90746692795a2a06f891ceb7a8203c4cdd0e7a598560612b9674021e6d1831877ec24838dc3ff7a020c45d13af191.png'}, 'keywords': ['photographe', 'grossesse', 'naissance', 'brest'], 'languages': ['English'], 'regions': ['the United States']}",https://webcache.googleusercontent.com/search?q=cache:aKo59jpzsuEJ:https://wideopen-photographies.com/2019/04/photographe-grossesse-ploumanach-maeva/+&cd=37&hl=en&ct=clnk&gl=us,,,"Apr 6, 2019",Brest,,,,,hello@wideopen-photographies.com,0661333503,https://wideopen-photographies.com/photographe-mariage-bebe-famille-contact/,hello@wideopen-photographies.com,0661333503
81,34,VIDEO. Ces bénévoles photographient les bébés décédés à ...,https://brest.maville.com/actu/actudet_-video.-ces-benevoles-photographient-les-bebes-decedes-a-la-naissance-on-immortalise-l-amour-_loc-3555414_actu.Htm,https://brest.maville.com,"Info Brest VIDEO Ces bénévoles photographient les bébés décédés à la ... Lorsqu'un bébé décède pendant la grossesse, à la naissance ou ...","{'source': {'description': 'This result comes from brest.maville.com', 'security': 'secure', 'icon': 'https://serpapi.com/searches/6187e8f93d6919e2af1eeed7/images/0901226f0c12cdd452b90746692795a2cd7a81d7a05d50e58e8af846c616e6de9a279deacc6694458c1810aad005146dbd00ed6c2e21666d.png'}, 'keywords': ['photographe', 'grossesse', 'naissance', 'brest'], 'languages': ['English'], 'regions': ['the United States']}",https://webcache.googleusercontent.com/search?q=cache:PbZGMwAfsioJ:https://brest.maville.com/actu/actudet_-video.-ces-benevoles-photographient-les-bebes-decedes-a-la-naissance-on-immortalise-l-amour-_loc-3555414_actu.Htm+&cd=38&hl=en&ct=clnk&gl=us,,,"Oct 18, 2018",Brest,,,,,_no email found,_no phone found,https://brest.maville.com/pratique/contact.php,_no email found,_no phone found
82,35,Justine Guillemette Photographie - Photographe Landerneau ...,https://justineguillemette.fr/,https://justineguillemette.f,Photographe basée à Landerneau en Bretagne pour particuliers et professionnels : Portrait - Couple - Grossesse - Naissance et Mariage.,"{'source': {'description': 'This result comes from justineguillemette.fr', 'security': 'secure', 'icon': 'https://serpapi.com/searches/6187e8f93d6919e2af1eeed7/images/0901226f0c12cdd452b90746692795a2a0d377d3fc14ac1acc0b4e33c2c61e962c5dd9fe9599008807b10118d5f09352f56b7e7aee984bd4.png'}, 'keywords': ['photographe', 'grossesse', 'naissance', 'brest'], 'related_keywords': ['photographie'], 'languages': ['English'], 'regions': ['the United States']}",https://webcache.googleusercontent.com/search?q=cache:ePBFU4o-BIkJ:https://justineguillemette.fr/+&cd=39&hl=en&ct=clnk&gl=us,,,,Brest,,,,,_no email found,_no phone found,https://justineguillemette.f/_broken link,_no email found,_no phone found
83,36,Photographe de reportage Schmidt Gabriel - Horaires et avis ...,https://www.annuaire-horaire.fr/societe/Photographe-de-reportage-BREST-Schmidt-Gabriel/4697525,https://www.annuaire-horaire.fr,"Photographe de reportage: photographie pour mariage, grossesse, naissance et portrait. Photographe de reportage · 1 rue Vendée, 29200 BREST - France; 248.","{'source': {'description': 'This result comes from www.annuaire-horaire.fr', 'security': 'secure', 'icon': 'https://serpapi.com/searches/6187e8f93d6919e2af1eeed7/images/0901226f0c12cdd452b90746692795a23c00b051940fae892826aecd594e6b6b012ecfc0298f14d9089eed4396501a310fa0b80729a0eba9.png'}, 'keywords': ['photographe', 'grossesse', 'naissance', 'brest'], 'related_keywords': ['photographie'], 'languages': ['English'], 'regions': ['the United States']}",,,,,Brest,,,,,_no email found,_no phone found,https://www.annuaire-horaire.fr/contact,_no email found,_no phone found
84,37,Mélanie BERTRAND - Photographe - Lanie ... - LinkedIn,https://fr.linkedin.com/in/m%C3%A9lanie-bertrand-765ab93b,https://fr.linkedin.com,"Photographe chez Lanie Photographie - Événementiel, Famille, Naissance, Grossesse, Corporate. Lanie Photographie. Brest et périphérie107 relations.","{'source': {'description': 'This result comes from fr.linkedin.com', 'security': 'secure', 'icon': 'https://serpapi.com/searches/6187e8f93d6919e2af1eeed7/images/0901226f0c12cdd452b90746692795a27735248d8a8974d95855eede8d20b4218a7eac31bd118017a3cd4e867e564d4fe6b91ae0f3df874d.png'}, 'keywords': ['photographe', 'grossesse', 'naissance', 'brest'], 'related_keywords': ['photographie'], 'languages': ['English'], 'regions': ['the United States']}",,,,,Brest,"{'top': {'extensions': ['Brest et périphérie', 'Photographe', 'Lanie Photographie']}}",,,,_no email found,_no phone found,https://fr.linkedin.com/_no contact page found,_no email found,_no phone found
85,38,Photographe femme enceinte Séance photo grossesse (22),http://www.imagezvous.com/photographe-femme-enceinte-seance-grossesse-cotesdarmor.php,http://www.imagezvous.com,"Portrait de femme enceinte, future maman, je photographie votre grossesse en une ... pour des futurs mamans et papas, à quelques jours de la naissance.","{'source': {'description': 'This result comes from www.imagezvous.com', 'security': 'not secure', 'icon': 'https://serpapi.com/searches/6187e8f93d6919e2af1eeed7/images/0901226f0c12cdd452b90746692795a2413431407a8bf52d7b26c4a0489b99258084d1001c62ce4ce62ecfa28f48f33cb1286ca9c6fac552.png'}, 'keywords': ['photographe', 'grossesse', 'naissance', 'brest'], 'related_keywords': ['photo', 'photographie', 'enceinte'], 'languages': ['English'], 'regions': ['the United States']}",http://webcache.googleusercontent.com/search?q=cache:4njJ04X5DpQJ:www.imagezvous.com/photographe-femme-enceinte-seance-grossesse-cotesdarmor.php+&cd=42&hl=en&ct=clnk&gl=us,,,,Brest,,,,,_no email found,02 96 74 11 10,http://www.imagezvous.com/contacter-isabelle-photographe-portraitiste-bretagne.php,_no email found,02 96 74 11 10
86,39,"Photographe professionnel nouveau-né, bébé Bretagne ...",https://www.sltphotographie.com/photographe-professionel-bretagne,https://www.sltphotographie.com,"enfant, famille, papa et moi. Bébé. famille, nouveau-né, naissance. Smash the cake. Famille. nouveau-né. bain de lait bébé. nouveau-né. bébé. grossesse.","{'source': {'description': 'This result comes from www.sltphotographie.com', 'security': 'secure', 'icon': 'https://serpapi.com/searches/6187e8f93d6919e2af1eeed7/images/0901226f0c12cdd452b90746692795a2b2c8e588f14d049327cd76334ff2d6925a2bdf6f3121b76612be9cc65606cf4b5465f6ec0e676471.png'}, 'keywords': ['photographe', 'grossesse', 'naissance', 'brest'], 'languages': ['English'], 'regions': ['the United States']}",https://webcache.googleusercontent.com/search?q=cache:uAhBA7wZJEQJ:https://www.sltphotographie.com/photographe-professionel-bretagne+&cd=43&hl=en&ct=clnk&gl=us,,,,Brest,,,,,contact.sltphotographie@gmail.com,0617352623,https://www.sltphotographie.com/mailto:contact.sltphotographie@gmail.com,_no email found,_no phone found
87,40,Karine Gilloppé Photographie: Accueil,https://www.karinegilloppe-photographie.com/,https://www.karinegilloppe-photographie.co,"Photographie maternité enfants famille. ... Grossesse, bébé, enfant, mariage. ... de votre grossesse, de sa naissance, de votre vie, de sa famille, ...","{'source': {'description': 'This result comes from www.karinegilloppe-photographie.com', 'security': 'secure', 'icon': 'https://serpapi.com/searches/6187e8f93d6919e2af1eeed7/images/0901226f0c12cdd452b90746692795a292d97a31bf3a14b2523a3dec30ca808553d22da0eaa7ed99e537738d0f31191c105eb2e1bd091804.png'}, 'keywords': ['grossesse', 'naissance'], 'related_keywords': ['photographie'], 'languages': ['English'], 'regions': ['the United States']}",https://webcache.googleusercontent.com/search?q=cache:hpzvIjwkH8AJ:https://www.karinegilloppe-photographie.com/+&cd=44&hl=en&ct=clnk&gl=us,,https://www.google.com/search?q=related:https://www.karinegilloppe-photographie.com/+Photographe+grossesse+naissance+%C3%A0+Brest,,Brest,,,,,_no email found,_no phone found,https://www.karinegilloppe-photographie.co/_broken link,_no email found,_no phone found
88,41,"Portraits, photos de famille, seul ou en couple - SamVa ...",https://www.samvaphotographie.com/photographe-portrait-bretagne,https://www.samvaphotographie.com,"Photographe Lifestyle. J'adapte ces séances aux naissances, et aux grossesses, en famille, et aux shoots entre amis. Les éclats de rires d'un enfant sur le ...","{'source': {'description': 'This result comes from www.samvaphotographie.com', 'security': 'secure', 'icon': 'https://serpapi.com/searches/6187e8f93d6919e2af1eeed7/images/0901226f0c12cdd452b90746692795a2d7e74a320fd06122210b18ccc2b04902751d55fd65138ad8afaba241af50df06f839da2c1e10a29e.png'}, 'keywords': ['photographe', 'grossesse', 'naissance', 'brest'], 'related_keywords': ['naissances'], 'languages': ['English'], 'regions': ['the United States']}",https://webcache.googleusercontent.com/search?q=cache:IHyW6hDgDZcJ:https://www.samvaphotographie.com/photographe-portrait-bretagne+&cd=45&hl=en&ct=clnk&gl=us,,,,Brest,,,,,_no email found,_no phone found,https://www.samvaphotographie.com/contact,contact@samvaphotographie.com,06 63 69 86 67
89,42,Amélie Boquen Photographe | Photographe de mariages ...,https://amelie-boquen.com/,https://amelie-boquen.co,"Photographe à Rennes, Brest & Belle-ile-en-mer Bonjour et bienvenue sur mon site ! ... Un mariage à organiser, une grossesse à immortaliser, une naissance à ...","{'source': {'description': 'This result comes from amelie-boquen.com', 'security': 'secure', 'icon': 'https://serpapi.com/searches/6187e8f93d6919e2af1eeed7/images/0901226f0c12cdd452b90746692795a27417ae826d4ebc70321d825ea361b209a11d9def0272367888d84a09b7c9d3ad9115bfe622284cdf.jpeg'}, 'keywords': ['photographe', 'grossesse', 'naissance', 'brest'], 'languages': ['English'], 'regions': ['the United States']}",https://webcache.googleusercontent.com/search?q=cache:83dvoG6ug1kJ:https://amelie-boquen.com/+&cd=46&hl=en&ct=clnk&gl=us,,,,Brest,,,,,_no email found,_no phone found,https://amelie-boquen.co/_broken link,_no email found,_no phone found
90,43,Shooting photo à Villefranche-sur-Saône - Groupon,https://www.groupon.fr/bon-plan/villefranche-sur-saone/shooting-photo,https://www.groupon.fr,"Shooting ""Grossesse"" et/ou ""Naissance"" en studio, option ""Maternité"", pour 1 ou 2 personnes au Studio des Anges. Shooting d'1h, au choix pour 1 pers. ou en ...","{'source': {'description': 'This result comes from www.groupon.fr', 'security': 'secure', 'icon': 'https://serpapi.com/searches/6187e8f93d6919e2af1eeed7/images/0901226f0c12cdd452b90746692795a2b3a747ed5f2eeb1a48f12c5f282c365c0ee6e3f7f71c227d6605dc734ad9a7886f0415eab9c5282e.png'}, 'keywords': ['photographe', 'grossesse', 'naissance', 'brest'], 'related_keywords': ['photo'], 'languages': ['English'], 'regions': ['the United States']}",https://webcache.googleusercontent.com/search?q=cache:O5HzPNKDPoAJ:https://www.groupon.fr/bon-plan/villefranche-sur-saone/shooting-photo+&cd=47&hl=en&ct=clnk&gl=us,,,,Brest,,,,,_no email found,_no phone found,https://www.groupon.fr/_no contact page found,_no email found,_no phone found
91,44,"Photographe Mariage à Brest,Paris,Grossesse,Naissance - Olivier ...",http://sur.ly/o/coolgraph.net/AA000014?source=top&cid=mobile-302e343538303836303020313632333238353230392031313138353233353532,http://sur.ly,"Photographe de mariages sur la Bretagne à Brest mais aussi sur toute la France, réalise également vos photos de grossesse en apportant un nouveau regard sur ...","{'source': {'description': 'This result comes from sur.ly', 'security': 'not secure', 'icon': 'https://serpapi.com/searches/6187e8f93d6919e2af1eeed7/images/0901226f0c12cdd452b90746692795a29d7d911a069ea95a17641f0806de3825cd221b631853c990626d9b05513b981b9a7f63a961562f70.png'}, 'keywords': ['photographe', 'grossesse', 'naissance', 'brest'], 'languages': ['English'], 'regions': ['the United States']}",http://webcache.googleusercontent.com/search?q=cache:CY5g6u1nwxcJ:sur.ly/o/coolgraph.net/AA000014%3Fsource%3Dtop%26cid%3Dmobile-302e343538303836303020313632333238353230392031313138353233353532+&cd=48&hl=en&ct=clnk&gl=us,,,,Brest,,,,,_no email found,_no phone found,http://sur.ly/contacts,_no email found,_no phone found
92,45,grossesse & nouveau-ne bretagne - Le Comptoir Photo,https://www.lecomptoirphoto.fr/grossesse-nouveau-ne/,https://www.lecomptoirphoto.fr,"Votre amour pour votre enfant grandit tout au long de la grossesse. Aujourd'hui, vous venez d'accueillir votre petit ange. Cette naissance ...","{'source': {'description': 'This result comes from www.lecomptoirphoto.fr', 'security': 'secure', 'icon': 'https://serpapi.com/searches/6187e8f93d6919e2af1eeed7/images/0901226f0c12cdd452b90746692795a23fc4d8e297247b343d50aac06f60f5094f22f01dde4fbea0756b5789285f38f6380908f648d0a248.png'}, 'keywords': ['photographe', 'grossesse', 'naissance', 'brest'], 'related_keywords': ['photo'], 'languages': ['English'], 'regions': ['the United States']}",https://webcache.googleusercontent.com/search?q=cache:OckX_q4ZD0QJ:https://www.lecomptoirphoto.fr/grossesse-nouveau-ne/+&cd=49&hl=en&ct=clnk&gl=us,,,"Aug 10, 2021",Brest,,,,,contact@lecomptoirphoto.fr,_no phone found,https://www.lecomptoirphoto.fr/mailto:contact@lecomptoirphoto.fr,contact@lecomptoirphoto.fr,_no phone found
93,46,Shooting photo bébé - Antoine Borzeix,https://www.antoineborzeix.fr/petite-jade-et-sa-famille-photo-shooting/,https://www.antoineborzeix.fr,"Shooting photo naissance bébé et famille à Quimper, Brest et Morlaix style Lifestyle par Antoine Borzeix photographe de portrait à domicile ...","{'source': {'description': 'This result comes from www.antoineborzeix.fr', 'security': 'secure', 'icon': 'https://serpapi.com/searches/6187e8f93d6919e2af1eeed7/images/0901226f0c12cdd452b90746692795a26e64378e9bd766ef6f68ead65a6ad6dffb7d445efecb995b8a5e3d0ee2b4f79b2142b3b04d47de78.png'}, 'keywords': ['photographe', 'naissance', 'brest'], 'related_keywords': ['photo'], 'languages': ['English'], 'regions': ['the United States']}",https://webcache.googleusercontent.com/search?q=cache:UIF9z5YLddMJ:https://www.antoineborzeix.fr/petite-jade-et-sa-famille-photo-shooting/+&cd=50&hl=en&ct=clnk&gl=us,,,"Nov 12, 2017",Brest,,['grossesse'],"{'word': 'grossesse', 'link': 'https://www.google.com/search?num=50&q=Photographe+%22grossesse%22+naissance+%C3%A0+Brest&sa=X&ved=2ahUKEwjy79yVwYb0AhVZQzABHRr5AUoQ5t4CegQIKRAB'}",,_no email found,_no phone found,https://www.antoineborzeix.fr/#,_no email found,_no phone found
94,47,"Vêtement enfant, vêtement mode bébé et grossesse ...",https://www.vertbaudet.fr/,https://www.vertbaudet.f,"I➨ Retrouvez toute la collection de vêtements enfants vertbaudet en ligne : vêtement bébé, mode et chaussures enfant, mais aussi vêtements de grossesse, ...","{'source': {'description': 'This result comes from www.vertbaudet.fr', 'security': 'secure', 'icon': 'https://serpapi.com/searches/6187e8f93d6919e2af1eeed7/images/0901226f0c12cdd452b90746692795a29ff40474444a52e3a28bc83eabf6818c3317fb1bee3553e834c2991e396d0f81a9587928d81344b4.png'}, 'keywords': ['grossesse', 'naissance'], 'languages': ['English'], 'regions': ['the United States']}",https://webcache.googleusercontent.com/search?q=cache:6QYENiz4hVYJ:https://www.vertbaudet.fr/+&cd=51&hl=en&ct=clnk&gl=us,,,,Brest,,,,,_no email found,_no phone found,https://www.vertbaudet.f/_broken link,_no email found,_no phone found
